split,ensemble_name,members,blend_type,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
test,rankavg_3_old_native_summary_d6_sqrt__ref_native_summary_d6_custom025__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_native_summary_d6_custom025|ref_lgbm_summary_l31_spw025,rank_average,best_f1,0.1,1050,244,0.23238095238095238,0.25902335456475584,0.0897484756097561,2.589246790011121
test,rankavg_3_old_native_summary_d6_sqrt__ref_native_summary_d6_custom025__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_native_summary_d6_custom025|ref_lgbm_summary_l31_spw025,rank_average,best_f1,0.2,2100,361,0.1719047619047619,0.3832271762208068,0.0897484756097561,1.915405924577899
test,avg_4_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.01,105,46,0.4380952380952381,0.04883227176220807,0.0897484756097561,4.881366899201294
test,avg_4_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.05,525,150,0.2857142857142857,0.1592356687898089,0.0897484756097561,3.1835001516530177
test,avg_4_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.1,1050,239,0.2276190476190476,0.2537154989384289,0.0897484756097561,2.5361884541502375
test,avg_4_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.2,2100,364,0.17333333333333334,0.386411889596603,0.0897484756097561,1.9313234253361642
test,rankavg_3_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025,rank_average,max_recall_precision_ge_0.20,0.01,105,47,0.44761904761904764,0.049893842887473464,0.0897484756097561,4.987483570923062
test,rankavg_3_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025,rank_average,max_recall_precision_ge_0.20,0.05,525,148,0.2819047619047619,0.15711252653927812,0.0897484756097561,3.1410534829643106
test,rankavg_3_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025,rank_average,max_recall_precision_ge_0.20,0.1,1050,241,0.22952380952380952,0.25583864118895966,0.0897484756097561,2.557411788494591
test,rankavg_3_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025,rank_average,max_recall_precision_ge_0.20,0.2,2100,357,0.17,0.37898089171974525,0.0897484756097561,1.8941825902335456
test,avg_2_ref_native_summary_d6_sqrt_lowlr__ref_lgbm_summary_l31_spw025,ref_native_summary_d6_sqrt_lowlr|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.01,105,50,0.47619047619047616,0.05307855626326964,0.0897484756097561,5.3058335860883625
test,avg_2_ref_native_summary_d6_sqrt_lowlr__ref_lgbm_summary_l31_spw025,ref_native_summary_d6_sqrt_lowlr|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.05,525,152,0.2895238095238095,0.1613588110403397,0.0897484756097561,3.2259468203417248
test,avg_2_ref_native_summary_d6_sqrt_lowlr__ref_lgbm_summary_l31_spw025,ref_native_summary_d6_sqrt_lowlr|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.1,1050,247,0.23523809523809525,0.262208067940552,0.0897484756097561,2.621081791527651
test,avg_2_ref_native_summary_d6_sqrt_lowlr__ref_lgbm_summary_l31_spw025,ref_native_summary_d6_sqrt_lowlr|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.2,2100,353,0.1680952380952381,0.3747346072186836,0.0897484756097561,1.8729592558891923
test,rankavg_4_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,rank_average,max_recall_precision_ge_0.20,0.01,105,44,0.41904761904761906,0.04670912951167728,0.0897484756097561,4.669133555757759
test,rankavg_4_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,rank_average,max_recall_precision_ge_0.20,0.05,525,144,0.2742857142857143,0.15286624203821655,0.0897484756097561,3.0561601455868974
test,rankavg_4_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,rank_average,max_recall_precision_ge_0.20,0.1,1050,239,0.2276190476190476,0.2537154989384289,0.0897484756097561,2.5361884541502375
test,rankavg_4_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,rank_average,max_recall_precision_ge_0.20,0.2,2100,361,0.1719047619047619,0.3832271762208068,0.0897484756097561,1.915405924577899
test,avg_3_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.01,105,42,0.4,0.044585987261146494,0.0897484756097561,4.456900212314225
test,avg_3_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.05,525,146,0.2780952380952381,0.15498938428874734,0.0897484756097561,3.098606814275604
test,avg_3_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.1,1050,239,0.2276190476190476,0.2537154989384289,0.0897484756097561,2.5361884541502375
test,avg_3_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.2,2100,356,0.16952380952380952,0.37791932059447986,0.0897484756097561,1.8888767566474571
test,avg_3_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.01,105,44,0.41904761904761906,0.04670912951167728,0.0897484756097561,4.669133555757759
test,avg_3_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.05,525,151,0.2876190476190476,0.1602972399150743,0.0897484756097561,3.2047234859973712
test,avg_3_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.1,1050,240,0.22857142857142856,0.25477707006369427,0.0897484756097561,2.546800121322414
test,avg_3_old_native_summary_d6_sqrt__ref_xgb_summary_d5_spw050__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_xgb_summary_d5_spw050|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.2,2100,365,0.1738095238095238,0.3874734607218684,0.0897484756097561,1.9366292589222525
test,avg_2_old_native_summary_d6_sqrt__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.01,105,48,0.45714285714285713,0.050955414012738856,0.0897484756097561,5.093600242644828
test,avg_2_old_native_summary_d6_sqrt__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.05,525,151,0.2876190476190476,0.1602972399150743,0.0897484756097561,3.2047234859973712
test,avg_2_old_native_summary_d6_sqrt__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.1,1050,243,0.23142857142857143,0.25796178343949044,0.0897484756097561,2.5786351228389446
test,avg_2_old_native_summary_d6_sqrt__ref_lgbm_summary_l31_spw025,old_native_summary_d6_sqrt|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.2,2100,357,0.17,0.37898089171974525,0.0897484756097561,1.8941825902335456
test,rankavg_3_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,rank_average,max_recall_precision_ge_0.20,0.01,105,43,0.4095238095238095,0.045647558386411886,0.0897484756097561,4.563016884035992
test,rankavg_3_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,rank_average,max_recall_precision_ge_0.20,0.05,525,142,0.2704761904761905,0.15074309978768577,0.0897484756097561,3.0137134768981904
test,rankavg_3_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,rank_average,max_recall_precision_ge_0.20,0.1,1050,239,0.2276190476190476,0.2537154989384289,0.0897484756097561,2.5361884541502375
test,rankavg_3_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,rank_average,max_recall_precision_ge_0.20,0.2,2100,354,0.16857142857142857,0.37579617834394907,0.0897484756097561,1.8782650894752804
test,avg_3_old_native_summary_d6_sqrt__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.01,105,47,0.44761904761904764,0.049893842887473464,0.0897484756097561,4.987483570923062
test,avg_3_old_native_summary_d6_sqrt__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.05,525,151,0.2876190476190476,0.1602972399150743,0.0897484756097561,3.2047234859973712
test,avg_3_old_native_summary_d6_sqrt__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.1,1050,241,0.22952380952380952,0.25583864118895966,0.0897484756097561,2.557411788494591
test,avg_3_old_native_summary_d6_sqrt__ref_lgbm_summary_l31_spw025__ref_xgb_indicator_d5_spw150,old_native_summary_d6_sqrt|ref_lgbm_summary_l31_spw025|ref_xgb_indicator_d5_spw150,score_average,max_recall_precision_ge_0.20,0.2,2100,361,0.1719047619047619,0.3832271762208068,0.0897484756097561,1.915405924577899
test,avg_2_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.01,105,44,0.41904761904761906,0.04670912951167728,0.0897484756097561,4.669133555757759
test,avg_2_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.05,525,146,0.2780952380952381,0.15498938428874734,0.0897484756097561,3.098606814275604
test,avg_2_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.1,1050,238,0.22666666666666666,0.2526539278131635,0.0897484756097561,2.5255767869780605
test,avg_2_ref_xgb_summary_d5_spw050__ref_lgbm_summary_l31_spw025,ref_xgb_summary_d5_spw050|ref_lgbm_summary_l31_spw025,score_average,max_recall_precision_ge_0.20,0.2,2100,355,0.16904761904761906,0.37685774946921446,0.0897484756097561,1.8835709230613689
